Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:19:22,RT @comradeaux: The US saw the Covid pandemic as an opportunity to make the Cuban people suffer. That’s why Joe Biden has continued Trump’s…,RoyalLeftist,1,1098,rt: the us saw the covid pandemic as an opportunity to make the cuban people suffer. that’s why joe biden has continued trump’s…
2021-07-11 23:19:22,"RT @TeahCartel: #LaurenBoebertIsAMonster 
 Lauren Boebert, tweeted  ""The same liberals that legalized knowingly spreading HIV are now pushi…",SerenaShimAward,7,17113,"rt: 
 lauren boebert, tweeted the same liberals that legalized knowingly spreading hiv are now pushi…"
2021-07-11 23:19:21,"RT @CarolynEast2: Rob Tersteen, 46, of ND died of Covid in June.  He just never got around to getting vaccinated, a choice he deeply regret…",enue22,129,1611,"rt: rob tersteen,, of nd died of covid in june.  he just never got around to getting vaccinated, a choice he deeply regret…"
2021-07-11 23:19:21,"RT @ASlavitt: COVID Update: I deeply regret that we live in a world where I have to respond to Marjorie Taylor Greene.

But alas… 1/",lyn_va,5182,1678,"rt: covid update: i deeply regret that we live in a world where i have to respond to marjorie taylor greene.

but alas…/"
2021-07-11 23:19:20,RT @brixbrat: this prolly the cure for COVID,Ayyngel__,16394,1107,rt: this prolly the cure for covid
2021-07-11 23:19:20,RT @knarfnamduh: Senior business figures turned to former PM Kevin Rudd to intervene in bringing forward Australia's Pfizer vaccine supply…,norfer40,2,1465,rt: senior business figures turned to former pm kevin rudd to intervene in bringing forward australia's pfizer vaccine supply…
2021-07-11 23:19:20,RT @rayofliteindark: Just got a call from NC state. An employee tested positive for covid at Mommy's nursing home! 🙄 First one since May. N…,ivyjofreeman,16,65961,rt: just got a call from nc state. an employee tested positive for covid at mommy's nursing home! 🙄 first one since may. n…
2021-07-11 23:19:19,"RT @AndrewSErickson: “If there’s a drop, that’s got to be below 50%,” said @YanzhongHuang, a senior health fellow @CFR_org.... 

“I think t…",jorge_guajardo,6,46321,"rt: “if there’s a drop, that’s got to be below%,” said, a senior health fellow.... 

“i think t…"
2021-07-11 23:19:18,RT @WHAAsstSecty: Peaceful protests are growing in #Cuba as the Cuban people exercise their right to peaceful assembly to express concern a…,maferegas,528,10465,rt: peaceful protests are growing in as the cuban people exercise their right to peaceful assembly to express concern a…
2021-07-11 23:19:18,RT @skidoosh10: @davidmweissman @mtgreenee @aspen_lindsay This certainly seemed like a violations of Twitter's rules on encouraging self-ha…,Squirrel1110,131,1740,rt: this certainly seemed like a violations of twitter's rules on encouraging self-ha…
2021-07-11 23:19:18,"RT @TaliaLidia: What’s Happening in Cuba:
1)Hospital’s at Full Capacity
2)No medicine or Food
3)All products sold, can only be purchased wi…",TakeThatGods,2,7856,"rt: what’s happening in cuba:
1)hospital’s at full capacity
2)no medicine or food
3)all products sold, can only be purchased wi…"
2021-07-11 23:19:18,"RT @GoddessAtete: @kwaku66 @BarnayBenjamin @DrEricDing No, he's an Epidemiologist not some random on Twitter hurling insults. Consider what…",SuetLee4,1,4985,"rt: no, he's an epidemiologist not some random on twitter hurling insults. consider what…"
2021-07-11 23:19:17,RT @Bubblebathgirl: Why did Fauci just appear on CNN to attack CPAC attendees when he should be in jail for funding the creation of COVID?…,therealdalec,235,1074,rt: why did fauci just appear on cnn to attack cpac attendees when he should be in jail for funding the creation of covid?…
2021-07-11 23:19:16,"""Protests take place across Cuba as the country faces shortages of COVID-19 vaccines and basic necessities""  https://t.co/EYNZlQKQhr",pdxwildflowers,0,2553,"""protests take place across cuba as the country faces shortages of covid-19 vaccines and basic necessities"" "
2021-07-11 23:19:16,RT @MeJaynus: @oliviaatrobey @Wimbledon It’s a ticketed event during covid so there is very little chance of him being anonymous in the cro…,agirlandme,8,4370,rt: it’s a ticketed event during covid so there is very little chance of him being anonymous in the cro…
2021-07-11 23:19:16,RT @JElliotMP: The only thing more terrifying than that Morrison Government COVID ad is the knowledge the same government didn’t order us e…,ByrnePip,329,3355,rt: the only thing more terrifying than that morrison government covid ad is the knowledge the same government didn’t order us e…
2021-07-11 23:19:15,RT @SethAbramson: Imagine killing people needlessly to advance a personal ambition and then demanding not just credit for it but *praise*.…,straitarrow10,301,4025,rt: imagine killing people needlessly to advance a personal ambition and then demanding not just credit for it but *praise*.…
2021-07-11 23:19:15,RT @hayrr: rashford was tired from carrying the government during covid,HannahSeat_,4153,1387,rt: rashford was tired from carrying the government during covid
2021-07-11 23:19:14,"@dr_lovelee @mfazomnyama_ My mom is a nurse, I pray for her everyday. I'm happy she has never been infected, but she has lost so many of her friends and says the labor ward where she works has so many Covid 19 patients like they have never seen before. I Dnt know if we on 3rd wave or not but Covid is real",PrincessSkhu,0,12304,"@dr_lovelee my mom is a nurse, i pray for her everyday. i'm happy she has never been infected, but she has lost so many of her friends and says the labor ward where she works has so many covid patients like they have never seen before. i dnt know if we onrd wave or not but covid is real"
2021-07-11 23:19:14,@justinbaragona When are they firing Fauci for funding corona virus research that help lead to COVID-19? He helped kill millions with CCP,realShawNshawN,0,11851,@justinbaragona when are they firing fauci for funding corona virus research that help lead to covid-19? he helped kill millions with ccp
2021-07-11 23:19:14,"1st Body REQUIRES coagulation proteins or it would BLEED out!

2nd How many different types of COVID are there now?

3rd How many died from non-COVID reasons?

Who is the puppet repeating what they have been told🤷

Take it from the AUTHENTIC 11:11, 🌎 is NOT forthcoming w truth! https://t.co/GnQoVqG8Ff",PissedOffJacob,0,1738,"1st body requires coagulation proteins or it would bleed out!

2nd how many different types of covid are there now?

3rd how many died from non-covid reasons?

who is the puppet repeating what they have been told🤷

take it from the authentic:11, 🌎 is not forthcoming w truth!"
2021-07-11 23:19:14,RT @OzcanKelesGB: Mehmet Ali Sengul personified the purity of Hizmet. He passed away tonight after battling with Covid for many months now.…,bekir_akca1,7,1012,rt: mehmet ali sengul personified the purity of hizmet. he passed away tonight after battling with covid for many months now.…
2021-07-11 23:19:13,That’s a variant of COVID lockdown for another 6 months wooo https://t.co/5uCwdB3Zg7,RIPscorp,0,5777,that’s a variant of covid lockdown for another months wooo
2021-07-11 23:19:12,RT @mattprescott: COVID infection : brain abnormalities https://t.co/AflOcEo1vo,Lesleygsmith3,16,9378,rt: covid infection brain abnormalities
2021-07-11 23:19:11,Over three-quarters of Britons re-evaluate their lives during Covid https://t.co/IMpx7TG8TR,guardian,7,9781638,over three-quarters of britons re-evaluate their lives during covid
2021-07-11 23:19:10,RT @gabriellechan: 'businessmen in the US who had connections with Pfizer were hearing even more graphic accounts of how badly offended the…,cunningham_cch,44,2199,rt: 'businessmen in the us who had connections with pfizer were hearing even more graphic accounts of how badly offended the…
2021-07-11 23:19:10,"@US_FDA  What is the hold up on getting these COVID-19 vaccines approved?
YOU are as much to blame as anyone for the decline in vaccinations recently. 
So many are waiting on YOU.",BEAbop9109,0,1079,"@us_fda  what is the hold up on getting these covid-19 vaccines approved?
you are as much to blame as anyone for the decline in vaccinations recently. 
so many are waiting on you."
2021-07-11 23:19:09,I was only hurting for a day (this was over a week ago and just found out today it was Covid). My girl and my baby both have it but worse symptoms because they weren’t vaccinated. They’re both fine though,adam22,6,828461,i was only hurting for a daythis was over a week ago and just found out today it was covid). my girl and my baby both have it but worse symptoms because they weren’t vaccinated. they’re both fine though
2021-07-11 23:19:06,"#COVID19: The number of people waiting for NHS hospital treatment could reach 13 million in the months to come due to a backlog, the health secretary has said https://t.co/Uis3fFSwbl",SkyNews,11,7181018,"#covid19: the number of people waiting for nhs hospital treatment could reach million in the months to come due to a backlog, the health secretary has said"
2021-07-11 23:19:06,@JohnCollins_KP We know she received patents for caskets long before the Covid Virus was detected. Having inside information helps some times.,activeamputees,0,2283,@johncollins_kp we know she received patents for caskets long before the covid virus was detected. having inside information helps some times.
2021-07-11 23:19:06,"RT @joncoopertweets: Getting a Covid-19 vaccine protects everyone around you. Pass it on.
#GetVaccinated",PCalistro,1494,2350,"rt: getting a covid-19 vaccine protects everyone around you. pass it on.
#getvaccinated"
2021-07-11 23:19:06,"RT @IanMaher7: English Yobs running riot in the capital - proof if ever it were needed, that the ‘let’s all take personality responsibility…",PhotoLawn,940,2634,"rt: english yobs running riot in the capital - proof if ever it were needed, that the ‘let’s all take personality responsibility…"
2021-07-11 23:19:05,RT @brixbrat: this prolly the cure for COVID,papiauty,16394,1289,rt: this prolly the cure for covid
2021-07-11 23:19:05,RT @hayrr: rashford was tired from carrying the government during covid,onIytbraves,4153,7302,rt: rashford was tired from carrying the government during covid
2021-07-11 23:19:05,"The COVID-19 crisis poses a grave threat to every Fijian, says Cakaudrove paramount chief Ratu Naiqama Lalabalavu as he addressed the people of his province during a virtual discussion. #TimesNews #FijiNews #COVID19Fiji #MaskUpFiji #StayHomeStaySafe  https://t.co/LvGg5wiDP9",fijitimes,0,79256,"the covid-19 crisis poses a grave threat to every fijian, says cakaudrove paramount chief ratu naiqama lalabalavu as he addressed the people of his province during a virtual discussion. "
